row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year
3637,C,TRUE,27,TRUE,FALSE,P,Father/Mother,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3638,D,FALSE,28,TRUE,FALSE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,0,0,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,5
3639,A,TRUE,50,FALSE,TRUE,Q,Head,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,self_employed,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,2
3640,A,FALSE,19,FALSE,FALSE,Q,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,3,4,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3641,G,FALSE,20,FALSE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,1,5,FALSE,FALSE,TRUE,0,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,7
3642,I,FALSE,18,FALSE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,1
3643,A,FALSE,18,FALSE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,other,other,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,2
3644,A,FALSE,27,FALSE,TRUE,P,Head,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,3,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,3
3645,F,FALSE,30,FALSE,TRUE,X,Head,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,FALSE,TRUE,,0,,,4,1.75,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,1,6
3646,D,FALSE,37,TRUE,TRUE,Q,Unknown,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,retired_or_disabled,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3647,G,FALSE,18,FALSE,FALSE,X,Sister/Brother,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,2,1.5,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,4
3648,G,FALSE,38,FALSE,FALSE,X,Son/Daughter,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,unemployed,not_working,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,2
3649,A,TRUE,30,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,TRUE,TRUE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
3650,D,FALSE,43,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,self_employed,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,2,4,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3651,J,FALSE,60,TRUE,FALSE,X,Head,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,self_employed,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,3,1.666666667,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1
3652,A,TRUE,30,TRUE,TRUE,P,Head,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,3
3653,I,FALSE,37,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3654,G,FALSE,53,TRUE,FALSE,X,Head,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,,,,10,3,4.666666667,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,3
3655,A,TRUE,45,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,,,8,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3656,C,FALSE,55,TRUE,TRUE,P,Spouse,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,retired_or_disabled,not_working,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,3,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3657,F,TRUE,35,FALSE,TRUE,Q,Father/Mother,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,unemployed,not_working,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1,2,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,4
3658,G,FALSE,27,TRUE,FALSE,X,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,3,5,FALSE,TRUE,TRUE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,3,7
3659,D,FALSE,56,TRUE,TRUE,X,Spouse,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0
3660,I,FALSE,22,FALSE,TRUE,P,Head,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,self_employed,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3661,D,FALSE,35,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,3,1.333333333,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,3
3662,A,TRUE,47,FALSE,TRUE,Q,Father/Mother,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3663,F,FALSE,18,FALSE,FALSE,Q,Son/Daughter,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,other,other,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3664,F,FALSE,76,FALSE,TRUE,O,Head,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,2,2,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3665,I,FALSE,24,FALSE,FALSE,Q,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3666,D,TRUE,29,FALSE,FALSE,Q,Head,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,2,4.5,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,6
3667,I,FALSE,39,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3668,A,FALSE,19,TRUE,TRUE,Q,Sister/Brother,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,salaried,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3669,J,TRUE,32,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,2,5,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,3
3670,I,TRUE,45,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0
3671,C,FALSE,16,TRUE,FALSE,P,Son/Daughter,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1
3672,F,TRUE,37,TRUE,TRUE,X,Spouse,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,1,1,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,3
3673,I,TRUE,40,TRUE,FALSE,Q,Son/Daughter,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3674,C,TRUE,22,FALSE,FALSE,P,Head,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,salaried,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3675,A,FALSE,17,TRUE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,3,2.666666667,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3676,C,FALSE,21,TRUE,TRUE,P,Spouse,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,8
3677,G,FALSE,35,FALSE,TRUE,X,Head,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,other,other,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,15,,,,0,0,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,6
3678,G,TRUE,38,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,2,1.5,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,4
3679,D,FALSE,17,FALSE,FALSE,X,Head,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,5,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3680,J,FALSE,19,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,employed,self_employed,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,3,1.333333333,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0
3681,F,TRUE,25,FALSE,TRUE,Q,Son/Daughter,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,other,other,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0
3682,G,FALSE,24,TRUE,TRUE,X,Head,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,unemployed,not_working,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,1
3683,F,FALSE,43,TRUE,TRUE,X,Head,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,1,1,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,2
3684,A,TRUE,46,TRUE,TRUE,Q,Spouse,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,housewife_or_student,not_working,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3685,C,FALSE,28,FALSE,FALSE,P,Son/Daughter,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,salaried,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,0,8
3686,D,FALSE,21,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,irregular_seasonal,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,1
3687,C,TRUE,45,FALSE,TRUE,P,Spouse,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,salaried,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3688,J,FALSE,28,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,4,5,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3689,A,TRUE,47,TRUE,TRUE,Q,Head,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,2
3690,J,FALSE,33,TRUE,FALSE,Q,Father/Mother,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4
3691,G,TRUE,28,TRUE,FALSE,X,Spouse,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,self_employed,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,TRUE,TRUE,TRUE,FALSE,TRUE,,,,,2,5,TRUE,FALSE,FALSE,2,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,6
3692,A,FALSE,71,TRUE,TRUE,Q,Father/Mother,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
3693,G,FALSE,48,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,3
